index,Año,Trimestre,Provincia,Mbps (Media de bajada),Accesos por cada 100 hab,Accesos por cada 100 hogares,Latitud,Longitud,Accesos_siguiente_trimestre,KPI_propuesto,Mbps_ano_anterior,KPI_crecimiento_anual,Variacion_trimestral,KPI_variacion_trimestral_media
163,2022,2,SANTA CRUZ,11.81,12.83962283852644,43.15,-48.863730255517886,-69.86373350526509,43.33842311053054,-0.4366700128170178,15.48,-23.70801033591731,-0.010377161473559937,-0.006425667797607115
164,2022,2,SANTA FE,42.01,24.495906799164608,77.9,-31.64634283294476,-61.04726054930406,77.30458474758402,0.764332801560962,94.87,-55.718351428270275,-0.2040932008353913,-0.06565075026639722
165,2022,2,SANTIAGO DEL ESTERO,16.34,11.836737968128928,47.7,-27.784103764741893,-63.62189998971087,47.17273839324049,1.105370244778846,37.62,-56.56565656565656,-0.07326203187107261,-0.023279466992626396
166,2022,2,TIERRA DEL FUEGO,10.97,29.60495526496903,99.86,-62.35015217161648,-59.53190998460846,98.29055038672794,1.571649923164486,16.92,-35.16548463356975,0.1049552649690284,-0.44033723982852724
167,2022,2,TUCUMAN,50.09,14.6914572899128,59.31,-26.998180477681764,-65.29453734502505,57.39003227231194,3.2371737104840004,96.69,-48.19526321232806,-0.44854271008720126,-0.1836166664254808
168,2022,1,BUENOS AIRES,62.51,25.56303015202836,76.07814661157262,-35.633728326052875,-59.695392866402734,75.66410602338475,0.54423064523616,116.18,-46.19555861594078,-0.5662411262990474,-0.31174246199290945
170,2022,1,CATAMARCA,51.22,14.805619574995312,58.20635083561171,-27.97273476331947,-66.12713970412685,55.2526999859741,5.074447731621948,87.41,-41.40258551653129,-1.0661706202517713,-0.5060951062511716
171,2022,1,CHACO,45.84,11.775342040436144,44.05948009941883,-26.86207729911804,-60.15511735633289,44.04856389025934,0.02477607346899594,104.33,-56.06249400939327,0.07279813674060343,0.06133551010903604
172,2022,1,CHUBUT,13.4,26.9887596631044,88.05274093835774,-44.077151734192086,-68.66765299463769,82.57340063871433,6.222793568094923,18.36,-27.015250544662305,1.4888403268337562,0.16718991577609987
173,2022,1,CORDOBA,49.89,26.255262218351167,85.75745356313551,-31.846608244153405,-63.96214628932277,84.50941853046088,1.4553079421321902,109.57,-54.467463721821666,-0.5263286227823265,-0.23618444541220818
174,2022,1,CORRIENTES,38.11,12.545281287312791,47.644635141502334,-28.61578113415668,-57.97533573736128,45.51016102946347,4.479988367419707,94.8,-59.799578059071735,-0.1868656780708573,-0.29117967817180235
175,2022,1,ENTRE RIOS,35.59,19.04540527092108,63.70090347123158,-31.925167566210387,-59.26302098168299,63.15536143616578,0.8564117702226568,86.71,-58.95513781570752,-0.059280679738339614,-0.08114868226973027
176,2022,1,FORMOSA,30.28,8.896427435598431,34.955686995751336,-25.09315954739276,-59.46860152020448,34.4545746388443,1.4335646070064185,73.96,-59.058950784207674,-2.15338715554166,-0.243393141100392
177,2022,1,JUJUY,27.69,14.847641828629394,58.06462866426784,-23.523573011085336,-65.43805280478172,56.921070514870486,1.969457440276522,42.75,-35.22807017543859,0.19072830408871866,-0.008089542842651731
178,2022,1,LA PAMPA,14.84,30.20041503140257,91.66332531408716,-36.47714174789248,-64.4553406128059,89.56734270241313,2.2866098349498927,20.09,-26.132404181184672,-0.4323065282632115,-0.402396242149357
179,2022,1,LA RIOJA,41.37,20.96917417226944,78.77459866564503,-29.330863895517307,-67.13983451857555,77.9234900964576,1.0804352971697393,63.13,-34.46855694598449,-0.36223504464493317,-0.06520645693264004
180,2022,1,MENDOZA,26.2,13.5994765497552,48.73524093558345,-33.368795530481485,-68.68534600457129,47.50531709031775,2.523684753895781,41.45,-36.7913148371532,-0.18275723481537476,-0.18513086256119982
181,2022,1,MISIONES,41.87,13.357539336702546,49.04334199772953,-27.058215458325986,-54.96724865075839,49.06462073058497,-0.04338760775403069,89.81,-53.379356419107005,-0.5324888452653447,-0.33561516582436335
182,2022,1,NEUQUEN,43.05,22.07746042609429,74.17305509992715,-38.49954335558701,-69.8742115743201,73.30016254020012,1.1768324205482161,93.42,-53.91779062299293,-1.739997102076888,-0.32563489347642705
183,2022,1,RIO NEGRO,31.09,20.61822984084394,67.03640754987029,-39.89645026413934,-67.6105113380815,65.69489961160652,2.0011632294970285,74.4,-58.212365591397855,-0.24931368653945896,-0.16294253978901452
184,2022,1,SALTA,36.71,13.588166053353753,56.10759340849759,-24.248013631473587,-64.70250708135784,56.81442605762217,-1.259780728748076,76.85,-52.23162003903708,-0.3478445040948994,-0.09545848666156198
185,2022,1,SAN JUAN,11.99,11.092116468606635,43.54598160933163,-31.31442612644254,-68.50334378949645,39.588851864871685,9.087244329364157,18.7,-35.882352941176464,-1.5057959870245785,-0.3944708828483412
186,2022,1,SAN LUIS,20.95,23.101656231687382,80.72423060601774,-32.98264595285886,-65.88683861327827,80.29578283135379,0.5307548569338877,55.85,-62.48880931065355,-0.29531644708447047,-0.6745859420781546
187,2022,1,SANTA CRUZ,10.89,12.894297328809571,43.33842311053054,-48.863730255517886,-69.86373350526509,43.05121466117346,0.662710889652314,14.98,-27.303070761014688,0.05467449028313176,-0.006425667797607115
188,2022,1,SANTA FE,38.89,24.30739699893441,77.30458474758402,-31.64634283294476,-61.04726054930406,77.08920179439227,0.27861601468402014,92.22,-57.82910431576664,-0.1885098002301966,-0.06565075026639722
189,2022,1,SANTIAGO DEL ESTERO,14.5,11.706882132029495,47.17273839324049,-27.784103764741893,-63.62189998971087,47.0459491943867,0.26877642293490545,36.27,-60.02205679625035,-0.1298558360994324,-0.023279466992626396
190,2022,1,TIERRA DEL FUEGO,10.73,29.13865104068589,98.29055038672794,-62.35015217161648,-59.53190998460846,98.40061644865432,-0.11198030888352518,14.58,-26.406035665294926,-0.4663042242831388,-0.44033723982852724
191,2022,1,TUCUMAN,47.24,14.215533334298076,57.39003227231194,-26.998180477681764,-65.29453734502505,55.92599102424391,2.551037506167009,95.79,-50.6837874517173,-0.4759239556147232,-0.1836166664254808
192,2021,4,BUENOS AIRES,60.2091238315554,25.36251411440295,75.66410602338475,-35.633728326052875,-59.695392866402734,71.68218940101933,5.262622968326312,111.0,-45.75754609769784,-0.20051603762541248,-0.6411690440665874
194,2021,4,CATAMARCA,46.380057758939095,14.054223759225389,55.2526999859741,-27.97273476331947,-66.12713970412685,52.70979348600128,4.602320792682226,83.33,-44.341704357447384,-0.7513958157699232,-0.5918351641846988
195,2021,4,CHACO,42.342637514688604,11.772399458164148,44.04856389025934,-26.86207729911804,-60.15511735633289,42.96241007967663,2.465809812298771,104.02,-59.293753590955,-0.0029425822719950645,-0.06161139073707478
196,2021,4,CHUBUT,9.082660638555469,25.309325144656967,82.57340063871433,-44.077151734192086,-68.66765299463769,80.70973847657562,2.256976396421944,15.92,-42.948111566862636,-1.679434518447433,-1.460230337007034
197,2021,4,CORDOBA,46.36090745799214,25.873153715537683,84.50941853046088,-31.846608244153405,-63.96214628932277,81.2845665540848,3.8159675364630457,108.77,-57.37711918912187,-0.38210850281348385,-0.5484726431724161
198,2021,4,CORRIENTES,35.772659194287044,11.983198552620909,45.51016102946347,-28.61578113415668,-57.97533573736128,44.90088312664412,1.3387733399249047,94.72,-62.23325676278817,-0.5620827346918826,-0.32779135444417395
199,2021,4,ENTRE RIOS,33.31712584167462,18.88227767661483,63.15536143616578,-31.925167566210387,-59.26302098168299,62.17940145385769,1.5453319561705525,87.47,-61.91022540108081,-0.1631275943062498,-0.24370588735417975
200,2021,4,FORMOSA,28.75764894769421,8.768865242200624,34.4545746388443,-25.09315954739276,-59.46860152020448,33.962033540684324,1.429537596452233,72.03,-60.07545613259169,-0.12756219339780728,-0.14138303779213102
201,2021,4,JUJUY,27.14434303841708,14.555241944242493,56.921070514870486,-23.523573011085336,-65.43805280478172,55.6892647441935,2.16405938879027,39.32,-30.965556870760224,-0.2923998843869011,-0.15539896553216437
202,2021,4,LA PAMPA,13.853882842854397,29.509892061530994,89.56734270241313,-36.47714174789248,-64.4553406128059,84.27996309653611,5.903244917563652,19.1,-27.466581974584315,-0.6905229698715765,-0.8142787831693816
203,2021,4,LA RIOJA,39.69594513667998,20.74238205028396,77.9234900964576,-29.330863895517307,-67.13983451857555,77.26016061386845,0.8512574087326502,61.0,-34.924680103803304,-0.22679212198547916,-1.9277035022049671
204,2021,4,MENDOZA,22.23158340100516,13.25625900699059,47.50531709031775,-33.368795530481485,-68.68534600457129,45.54828468056102,4.1196070874256,38.76,-42.64297368161723,-0.34321754276461114,-0.6683685245689324
205,2021,4,MISIONES,38.90334925090757,13.363319043268442,49.06462073058497,-27.058215458325986,-54.96724865075839,45.57065365808786,7.121153736584585,91.24,-57.36151989159627,0.005779706565895992,-0.3996819313698059
206,2021,4,NEUQUEN,40.092530111167584,21.817563119077384,73.30016254020012,-38.49954335558701,-69.8742115743201,69.70653344501615,4.902620909214371,95.37,-57.96106730505654,-0.2598973070169066,-0.5453857737278272
207,2021,4,RIO NEGRO,27.20317045489215,20.205613568445425,65.69489961160652,-39.89645026413934,-67.6105113380815,61.967213114754095,5.6742403426914425,75.31,-63.87840863777434,-0.41261627239851606,-0.4733310457423192
208,2021,4,SALTA,33.940639744985226,13.759337691497716,56.81442605762217,-24.248013631473587,-64.70250708135784,55.9642780595842,1.496359387976099,75.93,-55.30009252603026,0.17117163814396363,-0.13175940677939435
209,2021,4,SAN JUAN,11.05274930815778,10.084133235970333,39.588851864871685,-31.31442612644254,-68.50334378949645,39.4554480019856,0.3369733058726487,16.39,-32.56406767444918,-1.0079832326363025,-0.2859369434508303
210,2021,4,SAN LUIS,20.90972444801464,22.97895624197615,80.29578283135379,-32.98264595285886,-65.88683861327827,79.87043349212911,0.529728117998485,30.67,-31.823526416646107,-0.12269998971123286,0.0367947316574071
211,2021,4,SANTA CRUZ,8.990650984477549,12.808821353847454,43.05121466117346,-48.863730255517886,-69.86373350526509,43.74732028012005,-1.6169244571266073,14.33,-37.25993730301781,-0.08547597496211701,-0.12561798134143443
212,2021,4,SANTA FE,36.024023837275145,24.23965799751964,77.08920179439227,-31.64634283294476,-61.04726054930406,75.01704762728227,2.687995359760925,90.3,-60.106285894490426,-0.06773900141477185,-0.26625370320098174
213,2021,4,SANTIAGO DEL ESTERO,13.84088684951507,11.675440470480114,47.0459491943867,-27.784103764741893,-63.62189998971087,47.0,0.09766875825343788,34.4,-59.76486380954922,-0.03144166154938155,-0.09300274074921289
214,2021,4,TIERRA DEL FUEGO,10.696704944050463,29.171007839182543,98.40061644865432,-62.35015217161648,-59.53190998460846,94.95386825985028,3.5027709309143997,13.48,-20.647589435827427,0.03235679849665374,-1.5518589025626222
215,2021,4,TUCUMAN,45.14812243339947,13.852880446424065,55.92599102424391,-26.998180477681764,-65.29453734502505,54.63604486100796,2.3065235673280458,88.33,-48.886989207065014,-0.3626528878740114,-0.15914237740495896
216,2021,3,BUENOS AIRES,56.25755092469591,23.96989190399953,71.68218940101933,-35.633728326052875,-59.695392866402734,70.00330336027972,2.3421243892917967,70.19,-19.849621135922618,-1.3926222104034167,-0.6411690440665874
218,2021,3,CATAMARCA,43.43333599763174,13.407472376612356,52.70979348600128,-27.97273476331947,-66.12713970412685,52.34030966263861,0.7009775582991025,60.99,-28.78613543592108,-0.6467513826130329,-0.5918351641846988
219,2021,3,CHACO,39.113135809207584,11.48213456009956,42.96241007967663,-26.86207729911804,-60.15511735633289,43.32762729293539,-0.8500854877122581,53.21,-26.49288515465592,-0.29026489806458855,-0.06161139073707478
220,2021,3,CHUBUT,8.176860363136605,24.738375502880167,80.70973847657562,-44.077151734192086,-68.66765299463769,72.29410481936469,10.42703621156374,15.57,-47.48323466193574,-0.5709496417767994,-1.460230337007034
221,2021,3,CORDOBA,41.92778724566202,24.88595762867568,81.2845665540848,-31.846608244153405,-63.96214628932277,80.11518795931242,1.4386231536269631,56.32,-25.554355032560338,-0.9871960868620029,-0.5484726431724161
222,2021,3,CORRIENTES,32.16890082785829,11.8228555121759,44.90088312664412,-28.61578113415668,-57.97533573736128,43.5411637336848,3.028268707152588,45.07,-28.62458214364702,-0.16034304044500836,-0.32779135444417395
223,2021,3,ENTRE RIOS,29.60123187949277,18.590565595869126,62.17940145385769,-31.925167566210387,-59.26302098168299,61.660264464787886,0.8349018757522938,42.49,-30.33365055426508,-0.2917120807457039,-0.24370588735417975
224,2021,3,FORMOSA,26.68942678494665,8.643582187295351,33.962033540684324,-25.09315954739276,-59.46860152020448,33.22548419322613,2.1687433603640236,30.35,-12.061196754706263,-0.1252830549052728,-0.14138303779213102
225,2021,3,JUJUY,25.980702520297545,14.240381868423986,55.6892647441935,-23.523573011085336,-65.43805280478172,56.182157011467694,-0.8850759110185329,32.43,-19.88682540765481,-0.3148600758185065,-0.15539896553216437
226,2021,3,LA PAMPA,12.99161507240359,27.767891191051227,84.27996309653611,-36.47714174789248,-64.4553406128059,82.08000672325404,2.610295843108267,18.1,-28.223121146941498,-1.7420008704797674,-0.8142787831693816
227,2021,3,LA RIOJA,38.86795185445044,20.565964530219404,77.26016061386845,-29.330863895517307,-67.13983451857555,76.9786615851933,0.36435211425722386,44.3,-12.261959696500133,-0.17641752006455746,-1.9277035022049671
228,2021,3,MENDOZA,13.365156173184468,12.710228113581037,45.54828468056102,-33.368795530481485,-68.68534600457129,40.97324182617088,10.044380126443414,34.16,-60.874835558593475,-0.5460308934095526,-0.6683685245689324
229,2021,3,MISIONES,30.87871831426499,12.411772581325812,45.57065365808786,-27.058215458325986,-54.96724865075839,45.0128113119994,1.224126277129795,49.3,-37.365682932525374,-0.9515464619426304,-0.3996819313698059
230,2021,3,NEUQUEN,38.34222315428742,20.74816202113861,69.70653344501615,-38.49954335558701,-69.8742115743201,69.14021084638621,0.8124383334549953,47.81,-19.80292166013927,-1.0694010979387727,-0.5453857737278272
231,2021,3,RIO NEGRO,25.400065197148727,19.05925062746504,61.967213114754095,-39.89645026413934,-67.6105113380815,61.94204057417748,0.04062235384056488,34.13,-25.578478766045343,-1.146362940980385,-0.4733310457423192
232,2021,3,SALTA,31.209681857038827,13.55352602212216,55.9642780595842,-24.248013631473587,-64.70250708135784,54.930090174788894,1.847942867581042,41.33,-24.48661539550247,-0.2058116693755565,-0.13175940677939435
233,2021,3,SAN JUAN,7.041300820394967,10.050236642022517,39.4554480019856,-31.31442612644254,-68.50334378949645,39.28402570062062,0.434470548544671,15.84,-55.54734330558734,-0.033896593947815745,-0.2859369434508303
234,2021,3,SAN LUIS,21.69870707116376,22.857408818789526,79.87043349212911,-32.98264595285886,-65.88683861327827,83.47810720063075,-4.51690763498505,19.33,12.25404589324243,-0.12154742318662315,0.0367947316574071
235,2021,3,SANTA CRUZ,7.692326941812981,13.016254371883871,43.74732028012005,-48.863730255517886,-69.86373350526509,44.01491665543425,-0.6116863241010936,12.6,-38.94978617608745,0.20743301803641678,-0.12561798134143443
236,2021,3,SANTA FE,33.13229624738131,23.58815244581783,75.01704762728227,-31.64634283294476,-61.04726054930406,75.06878626293008,-0.06896917072085905,45.15,-26.617284058956116,-0.6515055517018098,-0.26625370320098174
237,2021,3,SANTIAGO DEL ESTERO,13.352723533519551,11.660736690891678,47.0,-27.784103764741893,-63.62189998971087,46.557275364921054,0.9419673086786086,17.69,-24.518238928662804,-0.014703779588435495,-0.09300274074921289
238,2021,3,TIERRA DEL FUEGO,9.52,28.150170112829368,94.95386825985028,-62.35015217161648,-59.53190998460846,67.88580775229184,28.506537967978435,11.01,-13.533151680290647,-1.0208377263531752,-1.5518589025626222
239,2021,3,TUCUMAN,42.10118530571482,13.533446775711845,54.63604486100796,-26.998180477681764,-65.29453734502505,54.928196510348045,-0.5347232767000378,53.36,-21.09972768794074,-0.31943367071222006,-0.15914237740495896
240,2021,2,BUENOS AIRES,52.75542937003713,23.35247372787298,70.00330336027972,-35.633728326052875,-59.695392866402734,69.10524076185938,1.282886028675476,65.5,-19.45735974040133,-0.6174181761265523,-0.6411690440665874
242,2021,2,CATAMARCA,42.18506376779111,13.313748671467298,52.34030966263861,-27.97273476331947,-66.12713970412685,48.89909292784824,6.574696934295693,56.56,-25.415375233749813,-0.09372370514505768,-0.5918351641846988
243,2021,2,CHACO,37.39690959622207,11.580041340539402,43.32762729293539,-26.86207729911804,-60.15511735633289,43.13649241708794,0.4411385709057989,50.61,-26.107667266899675,0.09790678043984258,-0.06161139073707478
244,2021,2,CHUBUT,7.67690621713348,22.159781771420207,72.29410481936469,-44.077151734192086,-68.66765299463769,68.9942808881567,4.5644440019735955,14.91,-48.511695391458886,-2.5785937314599607,-1.460230337007034
245,2021,2,CORDOBA,39.59011648994794,24.528406291253745,80.11518795931242,-31.846608244153405,-63.96214628932277,78.59028062380018,1.903393569127846,53.51,-26.013611493276134,-0.3575513374219348,-0.5484726431724161
246,2021,2,CORRIENTES,30.368054802005656,11.46506458012956,43.5411637336848,-28.61578113415668,-57.97533573736128,42.664128438821415,2.0142670054197036,43.31,-29.88211775108369,-0.35779093204634016,-0.32779135444417395
247,2021,2,ENTRE RIOS,27.61897306203556,18.435680632917915,61.660264464787886,-31.925167566210387,-59.26302098168299,60.439449728342346,1.9799051253546058,40.03,-31.0043141093291,-0.15488496295121124,-0.24370588735417975
248,2021,2,FORMOSA,23.96630452806761,8.456293049570467,33.22548419322613,-25.09315954739276,-59.46860152020448,32.732955756327215,1.482381517857097,28.47,-15.819091928108145,-0.18728913772488376,-0.14138303779213102
249,2021,2,JUJUY,25.812477856862227,14.366784069218694,56.182157011467694,-23.523573011085336,-65.43805280478172,55.63244789620541,0.9784407443631559,29.39,-12.172582998087014,0.12640220079470765,-0.15539896553216437
250,2021,2,LA PAMPA,12.27922373804818,27.043558440191944,82.08000672325404,-36.47714174789248,-64.4553406128059,81.77676345752207,0.3694483929008586,16.07,-23.58914910984331,-0.7243327508592827,-0.8142787831693816
251,2021,2,LA RIOJA,38.53489438300775,20.49158509575061,76.9786615851933,-29.330863895517307,-67.13983451857555,49.80693519079345,35.29773814569189,43.28,-10.963737562366562,-0.07437943446879203,-1.9277035022049671
252,2021,2,MENDOZA,13.465987205003026,11.433847066800618,40.97324182617088,-33.368795530481485,-68.68534600457129,39.153661528996416,4.4408990259888075,29.72,-54.69048719716344,-1.2763810467804184,-0.6683685245689324
253,2021,2,MISIONES,28.682221735396933,12.26014659485293,45.0128113119994,-27.058215458325986,-54.96724865075839,43.172438905971845,4.088552464033619,46.23,-37.95755627212431,-0.15162598647288128,-0.3996819313698059
254,2021,2,NEUQUEN,36.10972145846688,20.58023612564588,69.14021084638621,-38.49954335558701,-69.8742115743201,66.84208942045272,3.323856548600047,46.53,-22.394752936886142,-0.16792589549273274,-0.5453857737278272
255,2021,2,RIO NEGRO,23.74844668144268,19.0520518601284,61.94204057417748,-39.89645026413934,-67.6105113380815,60.87924030325769,1.715797963819191,33.26,-28.597574619835598,-0.007198767336639378,-0.4733310457423192
256,2021,2,SALTA,29.239354220742428,13.303441391384512,54.930090174788894,-24.248013631473587,-64.70250708135784,53.93001926339093,1.8206249219976014,38.77,-24.582527158260444,-0.2500846307376481,-0.13175940677939435
257,2021,2,SAN JUAN,6.993162601626016,10.00671906693712,39.28402570062062,-31.31442612644254,-68.50334378949645,39.055194335357605,0.5825048761725995,14.44,-51.57089611062315,-0.04351757508539755,-0.2859369434508303
258,2021,2,SAN LUIS,21.66188998963924,23.89055527674358,83.47810720063075,-32.98264595285886,-65.88683861327827,81.23730177127507,2.6843031119166816,19.32,12.121583797304545,1.0331464579540537,0.0367947316574071
259,2021,2,SANTA CRUZ,7.629667005202396,13.096756425784957,44.01491665543425,-48.863730255517886,-69.86373350526509,41.64783103990742,5.377916841368314,11.81,-35.39655372394245,0.08050205390108545,-0.12561798134143443
260,2021,2,SANTA FE,30.7018831645519,23.60478745301367,75.06878626293008,-31.64634283294476,-61.04726054930406,73.91656407026184,1.5348885336077633,42.01,-26.91767873232111,0.01663500719584121,-0.26625370320098174
261,2021,2,SANTIAGO DEL ESTERO,12.718797838683304,11.554388875216851,46.557275364921054,-27.784103764741893,-63.62189998971087,45.67308282365455,1.899150099175912,16.34,-22.1615799346187,-0.10634781567482676,-0.09300274074921289
262,2021,2,TIERRA DEL FUEGO,8.591921426483484,20.126647945777083,67.88580775229184,-62.35015217161648,-59.53190998460846,77.34935609177366,-13.940392922793684,10.97,-21.67801799012321,-8.023522167052285,-1.5518589025626222
263,2021,2,TUCUMAN,40.30992032851357,13.606163819728009,54.928196510348045,-26.998180477681764,-65.29453734502505,54.81892254125389,0.1989396631174079,50.09,-19.5250143172019,0.07271704401616397,-0.15914237740495896
264,2021,1,BUENOS AIRES,50.78565608506508,22.99835397576201,69.10524076185938,-35.633728326052875,-59.695392866402734,68.97702220170737,0.18554100779976365,62.51,-18.755949312005953,-0.354119752110968,-0.6411690440665874
